date,Current_Phase_Average,Weather_Temperature_Celsius,Weather_Relative_Humidity,Global_Horizontal_Radiation,Diffuse_Horizontal_Radiation,Wind_Direction,Weather_Daily_Rainfall,Radiation_Global_Tilted,Radiation_Diffuse_Tilted,power
2013/4/25 21:40,0.3,14.4002,39.8745,3.2481,1.4833,115,0,9.0685,7.0933,0
2013/4/25 21:45,0.3,14.2507,40.1993,3.2746,1.528,27,0,9.1356,7.0895,0
2013/4/25 21:50,0.3,14.2835,39.9738,3.0285,1.4496,94,0,9.0392,7.1326,0
2013/4/25 21:55,0.3,14.2374,40.189,2.934,1.3443,117,0,9.0745,7.1387,0
2013/4/25 22:00,0.3,14.1302,40.066,2.9887,1.4178,105,0,9.1029,7.1314,0
2013/4/25 22:05,0.3,13.9406,40.2203,3.1151,1.446,105,0,9.0963,7.1359,0
2013/4/25 22:10,0.3,13.5954,41.1123,3.4291,1.753,56,0,9.1221,7.125,0
2013/4/25 22:15,0.3,13.3439,41.7133,3.3906,1.4447,345,0,9.0483,7.1628,0
2013/4/25 22:20,0.3,13.3775,42.0013,3.1806,1.4039,345,0,9.1031,7.1839,0
2013/4/25 22:25,0.3,13.5699,41.5595,3.0158,1.4085,345,0,9.0929,7.1689,0
2013/4/25 22:30,0.3,13.4674,41.616,3.0676,1.3134,345,0,9.0788,7.1916,0
2013/4/25 22:35,0.3,13.3753,41.9395,2.897,1.1613,345,0,8.9048,7.2207,0
2013/4/25 22:40,0.3,13.2484,42.111,3.194,1.5745,351,0,9.082,7.2261,0
2013/4/25 22:45,0.3,13.1251,42.6523,2.8567,1.1074,351,0,9.0003,7.2709,0
2013/4/25 22:50,0.3,13.0719,43.1244,2.4328,0.7051,351,0,9.1015,7.3003,0
2013/4/25 22:55,0.3,12.9261,44.154,2.8132,1.2579,2,0,9.1142,7.296,0
2013/4/25 23:00,0.3,12.9535,43.7567,2.4821,0.9357,9,0,8.9394,7.3272,0
2013/4/25 23:05,0.3,12.9897,42.8569,2.9169,1.227,9,0,9.0564,7.3494,0
2013/4/25 23:10,0.3,12.6959,43.7532,3.1605,1.3823,9,0,9.0849,7.3621,0
2013/4/25 23:15,0.3,12.4724,43.8871,2.4211,0.9287,9,0,9.0422,7.3725,0
2013/4/25 23:20,0.3,12.6008,44.1114,2.3102,0.6911,9,0,9.0266,7.3721,0
2013/4/25 23:25,0.3,12.944,43.7324,2.0081,0.5046,10,0,9.0266,7.3646,0
2013/4/25 23:30,0.3,13.2843,43.0362,1.9754,0.5047,102,0,8.9065,7.3986,0
2013/4/25 23:35,0.3,12.9781,42.5554,2.7542,1.1287,103,0,8.8967,7.391,0
2013/4/25 23:40,0.3,12.6681,44.784,2.8992,1.2014,259,0,8.9827,7.3997,0
2013/4/25 23:45,0.3,12.403,46.23,3.4371,1.7636,270,0,9.0931,7.425,0
2013/4/25 23:50,0.3,12.1459,48.2037,3.379,1.5386,260,0,9.0354,7.4527,0
2013/4/25 23:55,0.3,12.0355,47.4216,3.2227,1.4809,253,0,9.013,7.4472,0
2013/4/26 0:00,0.3,11.9862,45.3772,2.2449,0.7567,248,0,8.9308,7.4558,0
2013/4/26 0:05,0.3,11.8323,43.4666,1.8667,0.4711,239,0,8.9828,7.4406,0
2013/4/26 0:10,0.3,11.9828,42.5638,2.4412,0.9255,245,0,9.0578,7.446,0
2013/4/26 0:15,0.3,12.3689,42.0633,2.2311,0.7816,245,0,9.0668,7.4648,0
2013/4/26 0:20,0.3,12.587,41.4666,2.133,0.6291,225,0,9.1026,7.4448,0
2013/4/26 0:25,0.3,12.7445,41.4169,1.9268,0.4401,209,0,9.1724,7.4325,0
2013/4/26 0:30,0.3,12.6044,41.0907,3.1943,1.5606,203,0,9.1895,7.4015,0
2013/4/26 0:35,0.3,12.1348,42.9209,3.7377,1.9741,203,0,9.1066,7.4394,0
2013/4/26 0:40,0.3,11.7428,43.9851,3.7517,2.1296,202,0,9.1462,7.4816,0
2013/4/26 0:45,0.3,11.3975,45.3307,4.0729,2.4227,190,0,8.989,7.5258,0
2013/4/26 0:50,0.3,11.1384,46.6706,3.8156,2.1484,180,0,8.9222,7.5483,0
2013/4/26 0:55,0.3,11.0787,47.5843,3.4267,1.5243,172,0,9.0244,7.5736,0
2013/4/26 1:00,0.3,10.9106,47.6706,3.8967,2.1585,183,0,8.9404,7.5969,0
2013/4/26 1:05,0.3,10.5983,48.9924,3.6823,1.849,185,0,9.0044,7.6552,0
2013/4/26 1:10,0.3,10.4424,48.9856,3.3681,1.5767,312,0,9.0323,7.6849,0
2013/4/26 1:15,0.3,10.4917,49.4218,2.9835,1.2372,311,0,9.0529,7.6919,0
2013/4/26 1:20,0.3,10.6682,48.9201,2.9306,1.3165,311,0,8.9097,7.7063,0
2013/4/26 1:25,0.3,10.701,48.3513,2.8048,1.1529,311,0,8.7363,7.7351,0
2013/4/26 1:30,0.3,10.6691,48.6848,2.7733,1.228,290,0,8.8347,7.761,0
2013/4/26 1:35,0.3,10.6138,49.2,2.8847,1.1426,282,0,8.9025,7.7661,0
2013/4/26 1:40,0.3,10.3319,50.0576,3.2345,1.5565,288,0,9.1612,7.7999,0
2013/4/26 1:45,0.3,10.1063,51.3974,2.8528,1.2171,295,0,9.0852,7.8408,0
2013/4/26 1:50,0.3,10.1705,51.508,2.5406,0.9004,290,0,9.2605,7.858,0
2013/4/26 1:55,0.3,10.2822,50.0178,2.1847,0.6552,287,0,9.2825,7.8777,0
2013/4/26 2:00,0.3,10.4685,49.5006,2.48,0.8991,289,0,9.2278,7.8772,0
2013/4/26 2:05,0.3,10.3234,48.8968,3.1787,1.3543,291,0,9.1913,7.8955,0
2013/4/26 2:10,0.3,10.0119,49.9392,3.2771,1.6273,292,0,9.1223,7.9212,0
2013/4/26 2:15,0.3,9.8266,49.9048,3.5219,1.7834,290,0,9.1192,7.9171,0
2013/4/26 2:20,0.3,9.5969,51.2938,3.3114,1.5792,286,0,9.1515,7.947,0
2013/4/26 2:25,0.3,9.5797,51.9836,2.4339,0.8552,286,0,9.1241,7.9896,0
2013/4/26 2:30,0.3,9.4942,52.5299,2.8571,1.1589,290,0,9.2505,8.0286,0
2013/4/26 2:35,0.3,9.3509,52.8874,2.9017,1.2702,286,0,9.2385,8.0491,0
2013/4/26 2:40,0.3,9.2628,54.3922,2.948,1.2792,282,0,9.1895,8.0693,0
2013/4/26 2:45,0.3,9.1895,54.5548,2.9905,1.2257,280,0,9.2593,8.0818,0
2013/4/26 2:50,0.3,9.0495,54.9523,3.271,1.4678,283,0,9.3445,8.1002,0
2013/4/26 2:55,0.3,8.9764,55.32,3.3089,1.4982,287,0,9.3035,8.1006,0
2013/4/26 3:00,0.3,8.8985,57.0745,3.397,1.7117,277,0,9.3804,8.1329,0
2013/4/26 3:05,0.3,8.9783,58.2038,2.712,0.9952,283,0,9.424,8.1289,0
2013/4/26 3:10,0.3,9.0327,57.4873,3.0007,1.224,289,0,9.2727,8.1329,0
2013/4/26 3:15,0.3,9.0183,59.7486,2.774,1.0996,297,0,9.3334,8.1499,0
2013/4/26 3:20,0.3,9.0269,58.9351,2.2143,0.5077,303,0,9.3058,8.171,0
2013/4/26 3:25,0.3,8.9668,58.2144,2.7368,1.0245,301,0,9.1522,8.1761,0
2013/4/26 3:30,0.3,8.8815,58.5842,3.0408,1.1944,299,0,9.3088,8.1962,0
2013/4/26 3:35,0.3,8.8839,57.949,2.9045,1.2435,300,0,9.2023,8.2314,0
2013/4/26 3:40,0.3,8.7194,58.6112,2.7263,1.1763,304,0,9.2828,8.1857,0
2013/4/26 3:45,0.3,8.5223,59.2928,2.6944,0.9961,302,0,9.3667,8.2228,0
2013/4/26 3:50,0.3,8.4972,59.5032,2.5051,0.8868,308,0,9.4317,8.233,0
2013/4/26 3:55,0.3,8.3725,59.5666,2.9392,1.2073,311,0,9.506,8.2641,0
2013/4/26 4:00,0.3,8.4758,59.4809,2.8838,1.1262,315,0,9.4383,8.2834,0
2013/4/26 4:05,0.3,8.4726,60.1952,2.8596,1.2322,311,0,9.506,8.2721,0
2013/4/26 4:10,0.3,8.3889,60.0416,3.0461,1.2735,304,0,9.4848,8.3118,0
2013/4/26 4:15,0.3,8.2563,60.1061,3.0297,1.2209,294,0,9.4752,8.2997,0
2013/4/26 4:20,0.3,8.2794,60.7462,2.763,1.1722,296,0,9.5109,8.2898,0
2013/4/26 4:25,0.3,8.4057,60.7833,2.7665,1.1976,280,0,9.4112,8.313,0
2013/4/26 4:30,0.3,8.5139,60.3131,2.5565,0.8917,276,0,9.4559,8.3118,0
2013/4/26 4:35,0.3,8.5205,59.9786,2.8688,1.1202,289,0,9.4218,8.3318,0
2013/4/26 4:40,0.3,8.375,61.2253,2.8067,1.1751,291,0,9.4352,8.3467,0
2013/4/26 4:45,0.3,8.0535,62.8076,3.1757,1.4005,307,0,9.4741,8.3931,0
2013/4/26 4:50,0.3,8.0256,62.8553,2.5419,0.7985,290,0,9.4144,8.3678,0
2013/4/26 4:55,0.3,7.9488,62.0013,3.2845,1.5501,299,0,9.3964,8.3611,0
2013/4/26 5:00,0.3,7.862,62.4336,2.9941,1.2313,301,0,9.4634,8.359,0
2013/4/26 5:05,0.3,7.8578,63.0906,2.94,1.2585,301,0,9.5094,8.3689,0
2013/4/26 5:10,0.3,7.7913,63.3831,3.2672,1.4455,282,0,9.5406,8.4122,0
2013/4/26 5:15,0.3,7.6966,62.3249,3.0714,1.3114,281,0,9.5688,8.4156,0
2013/4/26 5:20,0.3,7.6508,63.3477,3.0464,1.2807,293,0,9.6172,8.4147,0
2013/4/26 5:25,0.3,7.6188,63.4085,3.1078,1.2912,306,0,9.6076,8.4112,0
2013/4/26 5:30,0.3,7.7383,62.6464,2.7603,1.0364,294,0,9.5278,8.4257,0
2013/4/26 5:35,0.3,7.7384,62.2328,2.7035,1.0672,290,0,9.5125,8.4459,0
2013/4/26 5:40,0.3,7.6869,62.7364,2.7272,0.961,287,0,9.4194,8.4707,0
2013/4/26 5:45,0.3,7.5942,63.155,2.7708,1.1325,286,0,9.4174,8.4955,0
2013/4/26 5:50,0.3,7.4328,64.2726,2.9356,1.1453,297,0,9.5219,8.5189,0
2013/4/26 5:55,0.3,7.3124,65.2644,2.8418,1.1663,279,0,9.3715,8.5467,0
2013/4/26 6:00,0.3,7.3054,64.1756,2.8813,1.102,299,0,9.4864,8.5439,0
2013/4/26 6:05,0.3,7.1503,65.0024,3.1738,1.456,293,0,9.5573,8.5306,0
2013/4/26 6:10,0.3,7.0657,64.8986,2.9761,1.2196,295,0,9.574,8.5709,0
2013/4/26 6:15,0.3,6.9843,64.8148,3.1415,1.3228,301,0,9.4733,8.6028,0
2013/4/26 6:20,0.3,6.9074,65.614,3.1906,1.3369,304,0,9.5209,8.6076,0
2013/4/26 6:25,0.3,6.8064,65.9413,3.3525,1.5471,301,0,9.6188,8.6146,0
2013/4/26 6:30,0.3,6.6734,66.5986,3.2904,1.3739,298,0,9.615,8.6333,0
2013/4/26 6:35,0.3,6.4539,66.7347,3.6943,1.8336,298,0,9.6629,8.6355,0
2013/4/26 6:40,0.3,6.3052,67.1864,3.9818,2.2723,289,0,9.7172,8.6615,0
2013/4/26 6:45,0.3,6.3693,69.6425,4.3317,2.4579,287,0,9.6983,8.6606,0
2013/4/26 6:50,0.3,6.5505,68.6641,5.4363,3.3291,289,0,9.6807,8.6448,0
2013/4/26 6:55,0.3,6.4858,68.2547,7.2381,5.2508,290,0,9.7594,8.6626,0
2013/4/26 7:00,0.3,6.4307,68.9152,8.5147,6.468,294,0,9.5951,8.665,0
2013/4/26 7:05,0.3,6.4458,69.722,10.4875,8.6233,298,0,9.5381,8.6514,0
2013/4/26 7:10,0.8607,6.6202,70.5352,20.1764,9.2573,297,0,9.4466,8.6609,0.0559
2013/4/26 7:15,1.152,6.8444,69.69,31.1805,9.6278,289,0,9.5345,8.5576,0.0901
2013/4/26 7:20,1.2,7.3013,68.3536,43.6383,11.1214,281,0,9.4191,8.3615,0.1074
2013/4/26 7:25,1.2047,8.0616,64.8921,58.4327,13.2046,289,0,9.2973,8.0847,0.1182
2013/4/26 7:30,1.2693,9.4837,60.5993,74.2331,14.8342,297,0,9.0519,7.7967,0.1273
2013/4/26 7:35,1.296,10.2114,57.2481,90.8272,16.5389,285,0,8.9316,7.5112,0.1397
2013/4/26 7:40,1.5347,10.6359,56.2843,108.4892,17.7764,281,0,8.6184,7.226,0.236
2013/4/26 7:45,2.296,12.0035,52.7588,131.3588,19.2434,283,0,8.4844,6.9158,0.4934
2013/4/26 7:50,3.502,13.4003,47.7844,153.1426,20.0535,297,0,8.1809,6.6466,0.8083
2013/4/26 7:55,4.5067,14.5731,43.8966,175.4466,21.0403,304,0,8.0602,6.4339,1.059
2013/4/26 8:00,5.1953,15.6053,40.7136,198.4022,22.0187,314,0,7.9014,6.2275,1.2267
2013/4/26 8:05,7.194,16.0278,39.2478,221.6461,23.7354,306,0,7.9152,6.0974,1.715
2013/4/26 8:10,8.0867,16.5684,38.239,239.8452,24.6061,316,0,7.9203,6.0497,1.9311
2013/4/26 8:15,8.6707,16.6394,38.136,255.3576,26.5227,297,0,7.9222,6.0321,2.0715
2013/4/26 8:20,9.2547,16.883,36.9542,280.0947,28.671,298,0,7.9229,6.0257,2.2102
2013/4/26 8:25,9.8267,17.0248,35.2355,303.0358,31.8678,296,0,7.9231,6.0233,2.3464
2013/4/26 8:30,10.3807,17.0771,35.0045,324.97,33.522,307,0,7.9232,6.0224,2.4817
2013/4/26 8:35,10.9287,17.5628,34.0717,349.9155,33.2652,325,0,7.8773,5.7723,2.6148
2013/4/26 8:40,11.4727,17.787,33.4169,375.2654,35.8214,8,0,7.7521,5.549,2.7491
2013/4/26 8:45,12.002,17.7389,33.4599,398.1277,38.1852,62,0,7.8256,5.4616,2.8794
2013/4/26 8:50,12.5493,17.7987,33.4141,415.9228,40.5468,108,0,7.8724,5.4223,3.0113
2013/4/26 8:55,13.0453,18.1402,32.8862,432.6835,42.1811,113,0,7.8896,5.4078,3.1323
2013/4/26 9:00,13.5307,18.4758,32.2131,451.7773,43.7194,113,0,7.8959,5.4025,3.2536
2013/4/26 9:05,14.0027,18.7015,31.9256,470.5816,44.1248,73,0,7.8982,5.4006,3.3687
2013/4/26 9:10,14.4613,19.1211,31.2567,487.0911,45.1205,89,0,7.8991,5.3999,3.4807
2013/4/26 9:15,14.928,19.3836,30.2947,506.6679,49.4401,87,0,7.8994,5.3996,3.595
2013/4/26 9:20,15.3933,19.5476,29.7623,523.7902,51.7445,105,0,7.8995,5.3995,3.7115
2013/4/26 9:25,15.8013,19.8346,29.3827,538.5486,51.833,75,0,7.8995,5.3995,3.8099
2013/4/26 9:30,16.202,20.1591,28.7735,554.9473,52.9408,87,0,7.8995,5.3995,3.9075
2013/4/26 9:35,16.576,20.6913,27.9436,573.3588,56.7861,86,0,7.8995,5.3995,4.0014
2013/4/26 9:40,16.9953,20.997,26.9757,592.306,63.7033,74,0,7.8995,5.3995,4.1049
2013/4/26 9:45,17.4453,20.9681,26.9606,607.0129,65.1338,77,0,7.8995,5.3995,4.2175
2013/4/26 9:50,17.824,21.5457,25.9976,617.2214,62.0192,85,0,7.8995,5.3995,4.3119
2013/4/26 9:55,18.2393,21.6132,25.4839,632.7515,63.3854,71,0,7.8995,5.3995,4.4131
2013/4/26 10:00,18.632,21.4638,25.6034,647.1293,63.7237,62,0,7.8995,5.3995,4.5077
2013/4/26 10:05,18.9567,21.645,25.4741,655.5475,61.1249,99,0,7.8995,5.3995,4.5919
2013/4/26 10:10,19.248,21.761,25.2451,660.6221,58.5082,97,0,7.8995,5.3995,4.6611
2013/4/26 10:15,19.538,22.3649,24.407,672.056,54.5259,89,0,7.8995,5.3995,4.7347
2013/4/26 10:20,19.82,22.2523,24.3971,691.7043,55.449,85,0,7.8995,5.3995,4.8075
2013/4/26 10:25,20.0313,22.9612,23.5421,703.581,52.5816,100,0,7.8995,5.3995,4.8599
2013/4/26 10:30,20.216,23.3808,22.9596,714.5739,50.4389,73,0,7.8995,5.3995,4.907
2013/4/26 10:35,20.5567,22.7807,23.1851,732.2588,56.5176,100,0,7.8995,5.3995,4.9918
2013/4/26 10:40,20.8587,22.5863,23.75,744.2271,56.9379,85,0,7.8995,5.3995,5.0664
2013/4/26 10:45,21.0683,22.761,23.5185,751.6064,52.8907,86,0,7.8995,5.3995,5.1178
2013/4/26 10:50,21.2743,23.034,23.2902,761.3472,50.2958,91,0,7.8995,5.3995,5.1662
2013/4/26 10:55,21.4843,23.2757,22.8842,771.9578,50.4207,86,0,7.8995,5.3995,5.2202
2013/4/26 11:00,21.7323,23.9214,22.1955,784.0518,50.5484,92,0,7.8995,5.3995,5.2811
2013/4/26 11:05,21.8433,23.8128,22.008,793.9925,54.8242,89,0,7.8995,5.3995,5.3082
2013/4/26 11:10,21.96,23.6257,22.4856,800.3355,56.2604,91,0,7.8995,5.3995,5.3355
2013/4/26 11:15,22.003,23.6869,22.2078,805.8461,56.3744,108,0,7.8995,5.3995,5.3483
2013/4/26 11:20,22.1963,23.8462,21.8434,819.7687,60.7582,80,0,7.8995,5.3995,5.4005
2013/4/26 11:25,22.3993,23.4605,22.1238,829.3182,63.9266,95,0,7.8995,5.3995,5.4478
2013/4/26 11:30,22.286,23.5523,22.0308,823.144,62.5278,106,0,7.8995,5.3995,5.4163
2013/4/26 11:35,22.8783,23.921,21.4091,842.3817,60.807,68,0,7.8995,5.3995,5.5617
2013/4/26 11:40,22.604,24.1672,20.8586,839.3086,65.9021,86,0,7.8995,5.3995,5.5001
2013/4/26 11:45,22.6323,24.1766,20.5612,841.6733,66.8739,100,0,7.8995,5.3995,5.5063
2013/4/26 11:50,23.128,24.1052,20.3176,865.5229,71.1744,74,0,7.8995,5.3995,5.6322
2013/4/26 11:55,23.3397,24.1929,19.8776,874.9633,77.5847,84,0,7.8995,5.3995,5.6814
2013/4/26 12:00,23.302,24.3635,19.6094,874.0927,77.741,63,0,7.8995,5.3995,5.6754
2013/4/26 12:05,23.3197,24.5493,19.2227,871.2822,71.7053,103,0,7.8995,5.3995,5.6811
2013/4/26 12:10,23.3553,24.6284,18.7664,876.291,71.7274,75,0,7.8995,5.3995,5.6862
2013/4/26 12:15,23.345,24.4166,18.5265,876.7078,72.5725,22,0,7.8995,5.3995,5.6845
2013/4/26 12:20,23.678,24.603,17.5773,888.4456,70.1649,134,0,7.8995,5.3995,5.7654
2013/4/26 12:25,23.6347,24.3015,17.5146,889.5608,67.1747,118,0,7.8995,5.3995,5.7579
2013/4/26 12:30,23.3277,25.1056,17.2573,873.0725,65.3065,103,0,7.8995,5.3995,5.6815
2013/4/26 12:35,23.4363,25.179,17.2528,874.8444,66.8754,108,0,7.8995,5.3995,5.7098
2013/4/26 12:40,23.5273,25.0313,16.7406,881.3115,69.449,106,0,7.8995,5.3995,5.7308
2013/4/26 12:45,23.3177,24.9921,17.0549,878.9137,68.1345,115,0,7.8995,5.3995,5.6787
2013/4/26 12:50,23.178,25.1206,16.562,875.426,69.4729,121,0,7.8995,5.3995,5.6438
2013/4/26 12:55,23.1833,25.154,16.1024,878.8875,68.9609,101,0,7.8995,5.3995,5.6497
2013/4/26 13:00,23.0507,25.3178,16.4288,873.8622,66.7321,84,0,7.8995,5.3995,5.6233
2013/4/26 13:05,23.053,25.2314,16.7875,869.2155,66.8899,73,0,7.8995,5.3995,5.6225
2013/4/26 13:10,22.9123,25.3298,15.8494,861.7017,62.3599,98,0,7.8995,5.3995,5.5887
2013/4/26 13:15,22.7983,25.675,16.2822,857.3536,63.4802,29,0,7.8995,5.3995,5.5587
2013/4/26 13:20,22.734,26.1368,15.2055,851.1173,62.6682,70,0,7.8995,5.3995,5.5427
2013/4/26 13:25,22.7577,25.6242,15.2813,853.0212,69.0503,86,0,7.8995,5.3995,5.548
2013/4/26 13:30,22.5663,25.9899,15.1759,844.3371,63.8862,49,0,7.8995,5.3995,5.4979
2013/4/26 13:35,22.3297,25.9815,15.0481,833.6607,63.7657,97,0,7.8995,5.3995,5.441
2013/4/26 13:40,22.2337,25.7563,15.3327,828.433,64.8813,83,0,7.8995,5.3995,5.4182
2013/4/26 13:45,22.092,25.4783,16.0208,822.8137,67.5751,131,0,7.8995,5.3995,5.3853
2013/4/26 13:50,21.7963,25.8355,15.7369,806.6403,63.5063,81,0,7.8995,5.3995,5.3145
2013/4/26 13:55,21.5833,26.1205,15.1924,799.1957,65.2759,145,0,7.8995,5.3995,5.2581
2013/4/26 14:00,21.4177,26.345,15.1433,795.0529,67.3862,70,0,7.8995,5.3995,5.2161
2013/4/26 14:05,21.3143,26.399,14.954,791.9744,70.443,117,0,7.8995,5.3995,5.195
2013/4/26 14:10,21.1653,26.2415,15.0732,781.5651,76.3502,108,0,7.8995,5.3995,5.1574
2013/4/26 14:15,20.9373,26.4339,15.0076,759.8025,72.7854,78,0,7.8995,5.3995,5.1
2013/4/26 14:20,20.6053,26.5946,14.5884,742.6145,68.6776,97,0,7.8995,5.3995,5.0145
2013/4/26 14:25,20.3863,26.0491,14.8927,737.2611,74.0777,123,0,7.8995,5.3995,4.9621
2013/4/26 14:30,20.0717,26.5596,14.6839,732.925,69.3776,87,0,7.8995,5.3995,4.8875
2013/4/26 14:35,19.737,26.6605,14.6264,726.2066,66.1624,89,0,7.8995,5.3995,4.8033
2013/4/26 14:40,19.4417,26.4304,14.6797,713.9169,65.7897,43,0,7.8995,5.3995,4.7308
2013/4/26 14:45,19.2067,26.8744,14.1085,701.0082,66.691,102,0,7.8995,5.3995,4.6706
2013/4/26 14:50,18.996,26.8203,13.7873,691.7607,71.4029,92,0,7.8995,5.3995,4.6193
2013/4/26 14:55,18.7323,26.6058,13.8256,676.2419,68.7061,120,0,7.8995,5.3995,4.5557
2013/4/26 15:00,18.4457,26.2847,14.3284,658.6196,64.7718,60,0,7.8995,5.3995,4.4878
2013/4/26 15:05,17.855,25.9837,14.5208,631.9073,62.6242,56,0,7.8995,5.3995,4.3384
2013/4/26 15:10,17.6917,26.3212,14.3505,621.876,53.1419,91,0,7.8995,5.3995,4.2989
2013/4/26 15:15,17.2293,26.5487,14.1868,607.3492,52.4555,108,0,7.8995,5.3995,4.188
2013/4/26 15:20,16.7333,26.6496,14.0291,588.5638,52.9355,130,0,7.8995,5.3995,4.0673
2013/4/26 15:25,16.6273,26.8375,13.3085,586.3583,58.252,158,0,7.8995,5.3995,4.0414
2013/4/26 15:30,16.1087,26.4821,13.3933,563.9604,57.9664,96,0,7.8995,5.3995,3.9145
2013/4/26 15:35,15.8953,26.7101,13.2958,548.9083,52.0656,71,0,7.8995,5.3995,3.8613
2013/4/26 15:40,15.511,26.4598,13.1722,534.9188,51.8522,82,0,7.8995,5.3995,3.7692
2013/4/26 15:45,15.1283,26.2819,13.5098,521.2067,55.0112,77,0,7.8995,5.3995,3.6731
2013/4/26 15:50,14.689,26.3241,13.5699,502.7921,51.087,93,0,7.8995,5.3995,3.5649
2013/4/26 15:55,14.091,26.4016,13.7439,479.4576,48.8567,143,0,7.8995,5.3995,3.4192
2013/4/26 16:00,13.364,26.3992,13.6715,451.2975,49.4206,135,0,7.8995,5.3995,3.2408
2013/4/26 16:05,13.2503,26.235,13.61,444.8231,49.7512,111,0,7.8995,5.3995,3.212
2013/4/26 16:10,12.5993,26.2436,13.609,420.5903,49.5224,122,0,7.8995,5.3995,3.05
2013/4/26 16:15,12.061,26.4643,13.4411,400.2009,48.8508,122,0,7.8995,5.3995,2.9207
2013/4/26 16:20,10.903,26.3644,13.35,369.1547,55.3106,121,0,7.8995,5.3995,2.6324
2013/4/26 16:25,9.5343,25.9923,13.4624,327.1539,57.4055,151,0,7.8995,5.3995,2.2984
2013/4/26 16:30,8.525,25.8784,13.5601,291.9435,56.3432,91,0,7.8995,5.3995,2.053
2013/4/26 16:35,8.3633,25.8988,13.6302,286.5913,60.0948,117,0,7.8995,5.3995,2.0147
2013/4/26 16:40,8.1857,25.8941,13.5597,283.5024,69.3134,94,0,7.8995,5.3995,1.9709
2013/4/26 16:45,7.785,25.7465,13.6523,272.3624,79.0021,127,0,7.8995,5.3995,1.8707
2013/4/26 16:50,7.416,25.7124,13.6584,259.2573,81.7487,140,0,7.8995,5.3995,1.782
2013/4/26 16:55,7.3503,25.5921,13.6825,255.5914,84.3697,151,0,7.8995,5.3995,1.7636
2013/4/26 17:00,7.7033,25.5078,13.7469,263.7959,82.8683,117,0,7.8995,5.3995,1.8491
2013/4/26 17:05,6.9733,25.5236,13.6627,236.6189,76.3638,114,0,7.8995,5.3995,1.67
2013/4/26 17:10,6.3647,25.5606,13.5661,213.7178,70.3174,143,0,7.8995,5.3995,1.5214
2013/4/26 17:15,5.5357,25.4811,13.5004,181.7202,63.9301,113,0,7.8995,5.3995,1.3192
2013/4/26 17:20,4.5143,25.2931,13.5735,100.395,59.3314,133,0,7.8995,5.3995,1.0667
2013/4/26 17:25,4.012,25.0734,13.6879,65.7207,51.347,129,0,7.8995,5.3995,0.9418
2013/4/26 17:30,3.8,24.9587,13.6936,49.7299,42.571,134,0,7.8995,5.3995,0.8876
2013/4/26 17:35,3.129,24.8513,13.8584,40.975,36.8674,118,0,7.8995,5.3995,0.7169
2013/4/26 17:40,2.0347,24.6413,14.0176,34.9463,31.2595,135,0,7.8995,5.3995,0.4167
2013/4/26 17:45,1.379,24.5306,13.992,29.3658,26.9549,117,0,7.8995,5.3995,0.1746
2013/4/26 17:50,1.2297,24.3201,14.0817,25.1663,22.6779,120,0,7.8995,5.3995,0.1151
2013/4/26 17:55,1.1277,24.0876,14.2991,20.839,18.919,119,0,7.8995,5.3995,0.0853
2013/4/26 18:00,1.1,23.7727,14.6895,18.0503,16.1226,119,0,7.8995,5.3995,0.0621
2013/4/26 18:05,0.612,23.5131,15.0597,13.4851,11.8327,118,0,7.8995,5.3995,0.0175
2013/4/26 18:10,0.3027,23.2909,15.1974,9.1142,7.5213,125,0,7.8995,5.3995,0.0001
2013/4/26 18:15,0.3,23.0612,15.2822,6.7375,5.1422,125,0,7.8995,5.3995,0
2013/4/26 18:20,0.3,22.7161,15.8506,6.103,4.6536,134,0,7.8995,5.3995,0.0001
2013/4/26 18:25,0.3,22.2664,16.5496,5.9825,4.1985,128,0,7.8995,5.3995,0
2013/4/26 18:30,0.3,21.7341,17.2094,5.8433,4.262,122,0,7.8995,5.3995,0
2013/4/26 18:35,0.3,21.4687,17.5008,5.0323,3.3164,123,0,7.8995,5.3995,0
2013/4/26 18:40,0.3,21.3957,17.611,4.0437,2.3549,121,0,7.8995,5.3995,0
2013/4/26 18:45,0.3,21.1628,17.8874,4.4455,2.7614,116,0,7.8995,5.3995,0
2013/4/26 18:50,0.3,21.0243,18.1336,3.7166,2.1697,115,0,7.8995,5.3995,0
2013/4/26 18:55,0.3,20.9033,18.2676,3.6228,1.9882,119,0,7.8995,5.3995,0
2013/4/26 19:00,0.3,20.705,18.5245,3.3889,1.6013,115,0,7.8995,5.3995,0
2013/4/26 19:05,0.3,20.7152,18.5252,2.8992,1.2734,112,0,7.8995,5.3995,0
2013/4/26 19:10,0.3,20.6864,18.5249,2.7425,1.214,116,0,7.8995,5.3995,0
2013/4/26 19:15,0.3,20.6117,18.5817,2.9795,1.4316,105,0,7.8995,5.3995,0
2013/4/26 19:20,0.3,20.3359,18.7753,3.3248,1.5951,115,0,7.8995,5.3995,0
2013/4/26 19:25,0.3,19.7922,19.4617,4.2404,2.6345,114,0,7.8995,5.3995,0
2013/4/26 19:30,0.3,18.8674,20.6341,5.9899,3.9319,118,0,7.8995,5.3995,0
2013/4/26 19:35,0.3,18.0294,21.9696,6.2209,4.4347,115,0,7.8995,5.3995,0
2013/4/26 19:40,0.3,17.4616,22.7605,5.8618,4.1123,115,0,7.8995,5.3995,0
